run_id,run_label,approach,model,reasoning,pipeline_version,metric,value,raw_metric,target,task_type,modality,shotset,dataset_key,representation,model_key,pathway,ci_low,ci_high,source_file,extraction_confidence,notes
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,npv,0.7794117647058824,npv,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,0.6716417910447762,0.8656716417910447,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_intercept,-1.1216039371775357,calibration_intercept,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_slope,0.0938024616117612,calibration_slope,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tn,53.0,tn,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fp,3.0,fp,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fn,15.0,fn,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tp,1.0,tp,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,prevalence,0.2222222222222222,prevalence,relapse,classification,pathology_only,,path,group_status,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,mae,84.115205021428,mae,dispersion_regression,regression,pathology_only,,path,group_status,linear_svr,pathology_only,64.32020368118756,105.01977513858276,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,rmse,122.88270808623898,rmse,dispersion_regression,regression,pathology_only,,path,group_status,linear_svr,pathology_only,93.48789187380208,148.7202400451028,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,r2,-0.22523983081123,r2,dispersion_regression,regression,pathology_only,,path,group_status,linear_svr,pathology_only,-0.4996703134394982,0.0331181281729388,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,spearman_rho,0.455383272556271,spearman_rho,dispersion_regression,regression,pathology_only,,path,group_status,linear_svr,pathology_only,0.2548023866596635,0.6377905727440739,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,pearson_r,0.3938068739611288,pearson_r,dispersion_regression,regression,pathology_only,,path,group_status,linear_svr,pathology_only,0.2049009343725,0.590223054338571,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,dispersion_regression,regression,pathology_only,,path,group_status,linear_svr,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,mae,79.84923570244136,mae,dispersion_regression,regression,pathology_only,,path,group_status,pls_regression,pathology_only,64.21874951550546,96.35388211898746,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,rmse,106.77355801117102,rmse,dispersion_regression,regression,pathology_only,,path,group_status,pls_regression,pathology_only,84.40162846881157,128.48517768572356,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,r2,0.0749462053063624,r2,dispersion_regression,regression,pathology_only,,path,group_status,pls_regression,pathology_only,-0.1162731939954045,0.2492735376551729,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,spearman_rho,0.395942488779079,spearman_rho,dispersion_regression,regression,pathology_only,,path,group_status,pls_regression,pathology_only,0.175131448521767,0.5742482645557248,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,pearson_r,0.3479537223830763,pearson_r,dispersion_regression,regression,pathology_only,,path,group_status,pls_regression,pathology_only,0.1627143330045254,0.5267825485336801,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,dispersion_regression,regression,pathology_only,,path,group_status,pls_regression,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auroc,0.7212355212355213,auroc,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5981123236331569,0.8308912930787931,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auprc,0.7307216897652054,auprc,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5877636494411937,0.8531181145558436,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,brier,0.219411927304646,brier,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.2005412545974657,0.2391392043761318,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,accuracy,0.6805555555555556,accuracy,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5555555555555556,0.7777777777777778,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,balanced_accuracy,0.6783783783783783,balanced_accuracy,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5655710623065016,0.7755804953560372,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,f1,0.7088607594936709,f1,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.575747198007472,0.8090021401819154,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision,0.6666666666666666,precision,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5121951219512195,0.8,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision_ppv,0.6666666666666666,precision_ppv,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5121951219512195,0.8,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,recall_sensitivity,0.7567567567567568,recall_sensitivity,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.6128584229390681,0.8857936507936507,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,specificity,0.6,specificity,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.4242132867132867,0.7567772317772318,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,npv,0.7,npv,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5237577639751553,0.8518518518518519,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_intercept,-0.0128886302762163,calibration_intercept,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_slope,2.2736891435258513,calibration_slope,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tn,21.0,tn,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fp,14.0,fp,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fn,9.0,fn,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tp,28.0,tp,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,prevalence,0.5138888888888888,prevalence,dispersion_high_low,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auroc,0.7064732142857143,auroc,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5334455818965518,0.8503093053049913,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auprc,0.4072523062497977,auprc,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.2379605996218764,0.6704385760592526,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,brier,0.200796761434443,brier,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.1396090278496561,0.2693590390664449,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,accuracy,0.7083333333333334,accuracy,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.5972222222222222,0.8055555555555556,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,balanced_accuracy,0.6339285714285714,balanced_accuracy,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.490335539580959,0.7721009850688041,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,f1,0.4324324324324324,f1,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.2,0.6285714285714286,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision,0.3809523809523809,precision,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.173731884057971,0.6,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision_ppv,0.3809523809523809,precision_ppv,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.173731884057971,0.6,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,recall_sensitivity,0.5,recall_sensitivity,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.238095238095238,0.75,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,specificity,0.7678571428571429,specificity,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.6544516594516595,0.8723500967117989,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,npv,0.8431372549019608,npv,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,0.7407222222222222,0.9318922924901184,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_intercept,-0.9959609443221996,calibration_intercept,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_slope,0.2866242032547477,calibration_slope,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tn,43.0,tn,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fp,13.0,fp,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fn,8.0,fn,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tp,8.0,tp,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,prevalence,0.2222222222222222,prevalence,relapse,classification,pathology_only,,path,group_status,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,mae,80.64757564575152,mae,dispersion_regression,regression,pathology_only,,path,group_status,ridge_regression,pathology_only,64.84343069797029,96.72958124437838,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,rmse,105.91523092284989,rmse,dispersion_regression,regression,pathology_only,,path,group_status,ridge_regression,pathology_only,83.13017441738906,127.183210016588,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,r2,0.0897589990720155,r2,dispersion_regression,regression,pathology_only,,path,group_status,ridge_regression,pathology_only,-0.0579523725242928,0.2194416479724013,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,spearman_rho,0.4082456934012908,spearman_rho,dispersion_regression,regression,pathology_only,,path,group_status,ridge_regression,pathology_only,0.2118000776462565,0.5701708070200036,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,pearson_r,0.3296354484147312,pearson_r,dispersion_regression,regression,pathology_only,,path,group_status,ridge_regression,pathology_only,0.1633980605931443,0.4882074660527833,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,dispersion_regression,regression,pathology_only,,path,group_status,ridge_regression,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auroc,0.6706563706563706,auroc,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.5448237537202382,0.7793209876543209,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auprc,0.6991397625791054,auprc,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.5535011174856973,0.8214828626726804,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,brier,0.2276071479752292,brier,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.1922383912647023,0.2673160035961116,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,accuracy,0.5972222222222222,accuracy,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4861111111111111,0.6944444444444444,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,balanced_accuracy,0.5972972972972973,balanced_accuracy,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.486108682983683,0.6968855574324324,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,f1,0.6027397260273972,f1,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4516129032258064,0.7160829307568437,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision,0.6111111111111112,precision,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4444444444444444,0.7631578947368421,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision_ppv,0.6111111111111112,precision_ppv,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4444444444444444,0.7631578947368421,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,recall_sensitivity,0.5945945945945946,recall_sensitivity,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4333108108108108,0.75,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,specificity,0.6,specificity,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4333108108108108,0.7567772317772318,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,npv,0.5833333333333334,npv,dispersion_high_low,classification,pathology_only,,path,phrase_binary,elasticnet_logistic,pathology_only,0.4210526315789473,0.7369395711500973,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,
